	bracco		براکو		7.018384615384616E-8
	brachiosaurus		برکیوسور		1.9116923076923076E-8
	braces		ارتودنسی		1.5993784615384616E-6
	brachiopod		بازوپایان		1.3347692307692308E-8
	bracken		سرخس		3.6376153846153845E-7
	brad		براد		8.150038461538462E-6
	brackley		براکلی		1.0821384615384616E-7
	brackets		پرانتز		3.823841538461538E-6
	bracknell		براکنل		5.543776923076924E-7
	braddock		بردک		3.397776923076923E-7
	bradbury		بردبری		6.827338461538462E-7
	bradfield		بردفیلد		1.2709923076923078E-7
	brain		مغز		2.585598769230769E-5
	bragging		لاف		4.214123076923077E-7
	brag		لاف		4.995938461538461E-7
	bradshaw		برادشاو		8.867184615384616E-7
	bradley		بردلی		5.5495176923076925E-6
	brady		بریدی		3.008317692307692E-6
	bragg		براگ		1.216176923076923E-6
	braga		براگا		2.2781538461538463E-7
	braggart		فخر		2.2777692307692307E-8
	brahmaputra		براهماپوترا		4.226E-8
	brahimi		ابراهیمی		7.605076923076924E-8
	braham		براهام		1.0119769230769231E-7
	brahman		برهمن		2.6438307692307695E-7
	braid		بافتن		7.553423076923077E-7
	brahms		برامس		7.100092307692308E-7
	braille		بریل		1.3391607692307692E-6
	bram		برام		4.961153846153846E-7
	braintree		براینتری		6.288607692307693E-7
	brains		مغزهای		2.6253853846153845E-6
	brainerd		برینرد		3.4815615384615387E-7
	brake		ترمز		7.170680769230769E-6
	braj		براج		1.0734615384615385E-8
	brakes		ترمز		4.389518461538461E-6
	branch		برنچ		2.8240063846153845E-5
	branagh		برانا		1.2914076923076924E-7
	bramble		برامبل		1.9862846153846155E-7
	branca		برانکا		9.101E-8
	branches		شاخه		8.074422307692308E-6
	branchial		آبششی		3.763692307692308E-8
	budget		بودجه		4.5466477692307695E-5
	british		بریتانیایی		5.454807769230769E-5
	brent		برنت		3.6028307692307692E-6
	break		شکستن		3.941766923076923E-5
	brass		مس		1.0998902307692307E-5
	brandon		براندون		5.17265E-6
	brandenburg		براندنبورگ		5.45883076923077E-7
	brandeis		برندایس		5.351838461538462E-7
	branded		داغدار		2.765444615384615E-6
	branden		براندن		3.072161538461538E-7
	branding		برندسازی		2.731844615384615E-6
	brandi		برندی		5.6902E-7
	brando		براندو		4.237992307692308E-7
	branson		برانسون		1.7659807692307692E-6
	brandy		کنیاک		1.7273346153846155E-6
	brandt		برانت		1.0146907692307693E-6
	branislav		برانیسلاو		2.61E-8
	branigan		برانیگن		6.616846153846154E-8
	branko		برانکو		1.3744153846153847E-7
	brasil		برازیل		2.6946692307692306E-6
	bras		سوتین		4.350793846153846E-6
	brasilia		برازیلیا		3.364553846153846E-7
	brave		شجاعی		4.016427692307693E-6
	brattain		براتین		2.2243076923076922E-8
	brassy		برنجین		8.046076923076923E-8
	brasseur		براسور		3.75E-8
	brassens		برسنس		2.3744615384615385E-8
	brassiere		سوتین		5.450769230769231E-8
	bratislava		براتیسلاوا		9.297223076923077E-7
	bratsk		براتسک		1.530846153846154E-8
	braun		براون		2.4544969230769232E-6
	bratton		برتون		1.3308153846153845E-7
	braugher		بروگر		1.5855384615384615E-8
	brautigan		براتیگان		4.5454615384615386E-8
	braunschweig		براونشوایگ		2.8176076923076924E-7
	brava		براوا		5.7012E-7
	brazil		برزیل		2.2607976153846152E-5
	bravo		براو		2.132694615384615E-6
	bravery		دلیری		6.9587E-7
	brazen		برازن		3.1309692307692306E-7
	brazzaville		برازاویل		2.7580692307692307E-7
	brazilian		برزیلی		7.11843E-6
	brazos		برازوس		3.6508384615384613E-7
	breach		رخنه		4.560611538461538E-6
	brea		برآ		5.173661538461539E-7
	bread		نان		1.0442584615384615E-5
	breed		نژاد		5.936077692307692E-6
	breast		پستان		3.102623E-5
	breaking		شکستن		2.2954618461538463E-5
	breakfast		صبحانه		2.7685624615384615E-5
	breakdown		بهمنی		5.53342E-6
	breaks		بشکند		1.2340778461538462E-5
	breakups		جداشدن		1.0307E-7
	breathing		تنفس		5.214040769230769E-6
	breasts		سینه		1.407111923076923E-5
	breastfeeding		شیردهی		2.1533346153846153E-6
	breath		نفست		7.85287E-6
	breather		نفسی		3.071676923076923E-7
	breckenridge		برکنریج		1.2106546153846153E-6
	brecht		برشت		2.4169769230769233E-7
	breech		بریچ		2.475846153846154E-7
	breeches		تنبان		2.3381615384615384E-7
	brenda		برندا		2.7388223076923076E-6
	breezy		بریزی		8.677915384615385E-7
	breeds		نژادهای		5.4372761538461535E-6
	breeding		پرورش		5.461186923076923E-6
	breeze		نسیم		3.479416153846154E-6
	bremen		برمن		1.266886923076923E-6
	breguet		برگه		1.3426153846153847E-7
	bregenz		برگنتس		5.5066153846153844E-8
	breitner		برایتنر		2.1264615384615386E-8
	bremerhaven		برمرهافن		8.036615384615385E-8
	bremer		برمر		5.62196923076923E-7
	bremerton		برمرتن		4.4311692307692305E-7
	brennan		برنن		1.6635384615384615E-6
	brendel		برندل		7.806538461538461E-8
	brendan		برندن		2.1270076923076924E-6
	brenna		برنا		1.1133076923076923E-7
	brenner		برنر		5.895753846153846E-7
	brenneman		برنمن		8.626769230769231E-8
	breno		برنو		1.1702307692307692E-8
	brief		مختصر		2.5076672307692308E-5
	bricks		آجر		1.6569684615384616E-6
	brian		براین		2.312351076923077E-5
	brest		برست		4.092723076923077E-7
	brescia		برشا		4.0347615384615386E-7
	brentford		برنتفورد		3.2358307692307695E-7
	brentano		برنتانو		5.485538461538462E-8
	brenton		برنتون		1.7697846153846153E-7
	breslin		برسلین		1.5494153846153846E-7
	breslau		برسلاو		7.926923076923077E-8
	brett		برت		3.5782538461538464E-6
	breton		برتون		9.885146153846153E-7
	bretagne		برتاین		3.6742384615384614E-7
	brewster		بروستر		1.1295876923076923E-6
	brevard		بروارد		5.8963E-7
	breyer		بریر		4.1686153846153847E-7
	bribery		رشوه		6.150946153846154E-7
	briarcliff		بریرکلیف		1.2444307692307693E-7
	brianna		بریانا		4.924284615384615E-7
	brianza		بریانتزا		1.2133076923076923E-8
	bribe		رشوه		4.973015384615385E-7
	brick		آجری		6.2264376923076925E-6
	bribes		رشوه		4.185984615384615E-7
	brickell		بریکل		2.0610307692307693E-7
	brickman		بریکمن		1.465523076923077E-7
	bridge		پلی		2.706165076923077E-5
	bridal		طیب		6.512540769230769E-6
	brics		بریکس		4.177307692307692E-8
	brickwork		آجرچینی		1.3313E-7
	bricusse		بریکوس		1.5634615384615384E-8
	bridegroom		داماد		2.433638461538462E-7
	bride		عروس		6.654357692307692E-6
	brides		عروس		2.344419230769231E-6
	bridget		بریجیت		1.6723807692307691E-6
	bridges		پلها		6.218216153846154E-6
	bridgeport		بریجپورت		1.442196923076923E-6
	bridger		بریجر		2.6414769230769233E-7
	bridgestone		بریجستون		5.652292307692308E-7
	bridgewater		بریجواتر		1.347563076923077E-6
	bridgeton		بریجتون		2.959515384615385E-7
	bridle		افسار		4.2277615384615383E-7
	bridgman		بریجمن		1.1148076923076923E-7
	bridport		بریدپورت		1.5665E-7
	bring		بیاورد		4.431390307692308E-5
	brighton		برایتون		5.853E-6
	bright		یکدست		1.4958744615384615E-5
	briefs		اسلیپ		4.51717923076923E-6
	briefing		توجیهی		5.182903846153846E-6
	brigade		تیپ		2.8552730769230768E-6
	brig		بازداشتگاه		6.196346153846154E-7
	brighter		روشنتر		1.4447007692307693E-6
	brightened		رقصند		1.6520307692307693E-7
	brightness		روشنی		2.9402415384615384E-6
	brightman		برایتمن		2.2808538461538461E-7
	brimley		بریملی		5.485230769230769E-8
	brilliance		برلیانس		1.0807346153846154E-6
	brill		بریل		6.1558E-7
	brigitta		بریجیتا		6.593E-8
	brillouin		بریلوئن		6.609307692307692E-8
	brine		شور		6.276946153846154E-7
	brindisi		بریندیسی		1.4664538461538462E-7
	brinell		برینل		2.116307692307692E-8
	bristol		بریستول		1.0017266153846154E-5
	brio		بریو		7.154646153846154E-7
	bringing		اوردن		1.2285005384615385E-5
	bringer		رسان		1.0686769230769231E-7
	brink		آستانه		1.1422146153846154E-6
	brinker		برینکر		1.3830461538461537E-7
	brisbane		بریزبن		6.3779046153846155E-6
	brion		بریون		2.6717461538461536E-7
	brisk		چست		5.953846153846154E-7
	briscoe		بریسکو		3.200015384615385E-7
	britain		بریتانیا		1.771614076923077E-5
	brit		بریت		1.7641138461538462E-6
	bristow		بریستو		3.731976923076923E-7
	britannic		بریتانیک		1.0913E-7
	britannia		بریتانیا		1.0884653846153845E-6
	britannica		بریتانیکا		5.732841538461538E-6
	browse		مرور		9.903111153846154E-5
	broncos		برانکوز		1.901156923076923E-6
	brochure		جزوه		9.326472307692307E-6
	broadcast		پخش		1.4417917692307693E-5
	brittany		بریتنی		2.5031661538461537E-6
	britt		بریت		7.572207692307692E-7
	brito		بریتو		1.3352384615384617E-7
	britta		بریتا		1.0339384615384615E-7
	brixton		بریکستون		5.406792307692308E-7
	britton		بریتون		6.256769230769231E-7
	britten		بریتن		3.271676923076923E-7
	brixham		بریکسهام		1.1036461538461539E-7
	bro		داداشی		1.97909E-6
	brno		برنو		5.644176923076923E-7
	broadway		برادوی		9.708031538461539E-6
	broader		وسیعتر		4.682085384615385E-6
	broadcasts		مخابره		2.3444523076923076E-6
	broccoli		بروکلی		1.2503015384615385E-6
	brocade		زربفت		5.437853846153846E-7
	broch		بروخ		5.999692307692308E-8
	broken		شکسته		2.4153414615384615E-5
	broderick		برودریک		4.826107692307692E-7
	brockovich		براکویچ		1.0091E-7
	brock		براک		1.8780069230769232E-6
	brockville		براکویل		1.8395E-7
	brody		برودی		7.353392307692307E-7
	brodie		برودی		4.2664538461538464E-7
	broke		شکسته		8.046777692307693E-6
	bromide		برمید		6.685530769230769E-7
	brokerage		دلالی		3.1522576923076925E-6
	broker		کارگزار		1.0665833076923078E-5
	bromeliaceae		آناناسیان		1.3695384615384616E-8
	brolin		برولین		5.304769230769231E-8
	bromfield		برومفیلد		4.846230769230769E-8
	bromwich		برومویچ		3.7161E-7
	bromo		برمو		1.6539692307692308E-7
	bromley		بروملی		9.598892307692309E-7
	bromsgrove		برومزگرو		3.130238461538462E-7
	bronchitis		برونشیت		5.930538461538461E-7
	bronchiectasis		برونشکتازی		5.342E-8
	bronchus		نایژه		8.137692307692307E-8
	brother		برادر		2.6364532307692306E-5
	brookfield		بروکفیلد		1.190943076923077E-6
	bronze		برنزی		7.617898461538461E-6
	bronson		برانسون		6.532746153846154E-7
	bronfman		برونفمن		9.554692307692307E-8
	bronx		برانکس		2.6385238461538463E-6
	bronstein		برونشتین		8.643153846153847E-8
	brook		بروک		4.649956153846154E-6
	bronzino		برونزینو		1.8265384615384615E-8
	brooke		بروک		2.93991E-6
	brooks		بروکز		7.343799230769231E-6
	brookings		بروکینگز		9.8952E-7
	brookhaven		بروکهیون		6.1448E-7
	brooklyn		بروکلین		7.784716923076923E-6
	brosnan		برازنان		4.2238692307692305E-7
	broom		جارو		1.0095084615384615E-6
	broth		آبگوشت		9.977823076923076E-7
	bross		براس		5.624E-8
	brown		قهوهای		4.931695538461539E-5
	brought		آورده		3.0611356923076925E-5
	brotherly		برادرانه		1.9956076923076923E-7
	brotherhood		برادری		1.4253284615384615E-6
	brothers		برادران		1.700117E-5
	brow		براو		1.0581907692307692E-6
	broughton		بروتون		5.182769230769231E-7
	brower		براور		2.6211153846153844E-7
	browed		ابروسفید		8.105384615384616E-8
	browns		براونز		1.8175469230769231E-6
	browning		برونینگ		1.7558046153846153E-6
	brownback		براونبک		1.9057307692307692E-7
	brownsville		براونزویل		9.939292307692307E-7
	brows		ابرو		3.151669230769231E-7
	bryan		براین		6.3444338461538465E-6
	brunch		چاشت		1.633823076923077E-6
	bruce		بروس		1.538451230769231E-5
	browser		مرورگر		4.9865374615384616E-5
	browsing		مرور		8.032792307692308E-6
	browsers		مرورگرهای		5.868135384615385E-6
	brubeck		بروبک		2.0866538461538462E-7
	bruise		مردگی		2.955053846153846E-7
	bruckner		بروکنر		2.436069230769231E-7
	brucella		بروسلا		1.4526230769230768E-7
	bruckheimer		بروکهایمر		1.0726923076923077E-7
	bruegel		بروگل		6.096384615384616E-8
	bruising		کبودی		3.857507692307692E-7
	bruises		کبودی		4.754846153846154E-7
	brummer		برومر		4.641153846153846E-8
	bruma		بروما		1.3453076923076922E-8
	brush		برس		7.70668E-6
	brunette		سبزه		6.6423776923076924E-6
	brunel		برونی		3.772815384615385E-7
	brunei		برونئی		4.283305384615385E-6
	brunelleschi		برونلسکی		5.1573076923076924E-8
	bruno		برونو		3.2432653846153844E-6
	brunner		برونر		4.2898153846153845E-7
	brunetti		برونتی		6.230384615384615E-8
	bruns		برونس		1.706753846153846E-7
	brutal		وحشیانه		4.366002307692307E-6
	brushes		مدادهای		2.5517223076923078E-6
	brushed		مسواک		2.2038584615384616E-6
	brussels		بروکسل		6.072909230769231E-6
	brute		بروت		9.360861538461538E-7
	brutality		وحشیگری		7.2353E-7
	bruxelles		بروکسل		5.864238461538462E-7
	bruyne		بروین		1.051923076923077E-8
	buck		باک		5.1303630769230765E-6
	buccaneers		بوکانیرز		9.159876923076923E-7
	bubble		حباب		6.773879230769231E-6
	brynner		برینر		4.537153846153846E-8
	bryant		برایانت		4.040187692307692E-6
	bryansk		بریانسک		2.504230769230769E-8
	btr		بتر		1.911776923076923E-7
	bryony		بریونی		4.375923076923077E-8
	bua		بیو		1.1772461538461538E-7
	bubonic		خیارکی		8.142461538461538E-8
	bubbles		حباب		2.27977E-6
	bucaramanga		بوکارامانگا		2.5105384615384615E-8
	buchanan		بیوکنن		2.0887453846153846E-6
	buch		بوخ		4.90173076923077E-7
	bucci		بوچی		1.8395153846153846E-7
	buchan		باکن		3.1971076923076924E-7
	bucheon		بوچئون		1.0104615384615385E-8
	bucharest		بخارست		1.05748E-6
	buchner		بوخنر		6.807538461538461E-8
	bud		باد		3.568357692307692E-6
	buckle		سگک		2.229259230769231E-6
	buckingham		باکینگهام		1.3082392307692307E-6
	bucket		سطل		3.3965015384615384E-6
	buckeye		باکای		6.610223076923077E-7
	buckland		باکلند		3.486223076923077E-7
	buckling		کمانش		2.2973E-7
	buckley		باکلی		1.6795507692307693E-6
	bucklin		بوکلین		6.743153846153846E-8
	buckshot		چارپاره		1.4886923076923077E-7
	buckminster		باکمینستر		1.1777769230769231E-7
	bucky		باکی		3.750046153846154E-7
	buddhist		بودایی		2.9792792307692307E-6
	buddha		بودا		3.1705046153846155E-6
	budapest		بوداپست		3.931596923076923E-6
	buda		بودا		2.801430769230769E-7
	buddhism		بوداگرایی		2.499336153846154E-6
	buddy		رفیق		1.8162374615384615E-5
	buddhists		الرشید		3.5787076923076925E-7
	budge		باج		3.2181615384615386E-7
	burning		سوختن		1.2028885384615384E-5
	bulk		انبوه		1.3868846923076923E-5
	building		ساختمان		9.865489615384615E-5
	bug		باگ		3.0517503076923076E-5
	buenos		بوئنوس		2.751776153846154E-6
	buell		بیول		4.3570384615384616E-7
	budokan		بودوکان		5.4788461538461537E-8
	budleigh		بودلی		5.5574615384615386E-8
	budva		بودوا		2.5637692307692307E-8
	buenaventura		بوئناونتورا		1.0898692307692308E-7
	buena		بوئنا		2.5116969230769233E-6
	bueno		بوئنو		3.4438E-7
	buffet		بوفه		3.795495384615385E-6
	buffalo		بوفالو		1.3698878461538461E-5
	buffa		بوفا		4.186538461538462E-8
	buffer		بافر		1.2233903076923077E-5
	buffon		بوفون		5.181384615384615E-8
	buffo		بوفو		9.903076923076924E-9
	buffy		بافی		3.4766723076923077E-6
	buh		بوه		1.6897307692307692E-7
	bugs		حشرات		1.3517681538461539E-5
	bugatti		بوگاتی		3.339323076923077E-7
	buganda		بوگاندا		3.038692307692308E-8
	buggy		درشکه		1.504183076923077E-6
	bugsy		باگزی		1.1980615384615384E-7
	build		بسازید		5.9386980769230766E-5
	buick		بیوک		3.639563846153846E-6
	buhari		بوهاری		1.825846153846154E-8
	builders		سازندگان		8.184513076923077E-6
	bulacan		بولاکان		4.3673076923076926E-8
	bukan		بوکان		5.140923076923077E-8
	buin		بوئین		1.2367692307692308E-8
	buildings		ساختمانها		2.124852E-5
	buildup		اسلوموشن		6.117446153846154E-7
	bujumbura		بوجومبورا		6.896153846153846E-8
	buisson		بویسون		3.25E-8
	buk		بوک		7.445153846153846E-8
	bukidnon		بوکیدنون		2.2675384615384616E-8
	bukhari		بخاری		1.5406384615384616E-7
	bukhara		بخارا		7.915384615384615E-8
	bukharin		بوخارین		2.4905384615384617E-8
	bukovina		بوکوفینا		2.1516923076923077E-8
	bukit		بوکیت		2.904176923076923E-7
	bukowski		بوکوفسکی		2.2190923076923077E-7
	bulgaria		بلغارستان		1.0667958461538462E-5
	bulbul		خرمابلبلان		8.534076923076924E-8
	bulb		لامپ		3.7537146153846156E-6
	bulawayo		بولاوایو		1.3159E-7
	bulba		بولبا		1.4944615384615386E-8
	bulfinch		بولفینچ		3.076684615384615E-7
	bulgari		بولگاری		2.233123076923077E-7
	bulge		برآمدگی		6.781638461538461E-7
	bulgarian		بلغاری		5.428312307692308E-6
	bulgars		بلغارها		2.0784615384615384E-8
	bulgur		بلغور		4.153615384615385E-8
	bulger		بالجر		1.6038846153846154E-7
	bulimia		پرخوری		4.7487615384615383E-7
	buoyancy		شناوری		4.886238461538461E-7
	bumper		سپر		4.5294546153846154E-6
	bullies		درماندگان		4.558676923076923E-7
	bullet		گلوله		5.723783076923077E-6
	bulla		صماخی		9.079307692307693E-8
	bull		بول		7.870654615384615E-6
	bulldozer		بولدوزر		2.4866384615384615E-7
	bullfighter		گاوباز		4.3703846153846153E-8
	bulletproof		ضدگلوله		6.369146153846154E-7
	bullfight		گاوبازی		7.565615384615384E-8
	bullhead		سرگاوی		2.871746153846154E-7
	bullfinch		بالفینچ		4.119538461538461E-8
	bullying		زورگویی		1.4990815384615384E-6
	bullock		بولاک		1.2388084615384616E-6
	bullion		شمش		6.104630769230769E-7
	bully		قلدر		1.1787830769230769E-6
	bullseye		روزنه		5.041030769230769E-7
	bum		بوم		1.1720015384615385E-6
	bulwark		بولوارک		1.1908615384615384E-7
	bultmann		بولتمان		2.616769230769231E-8
	bump		ضربه		3.552763846153846E-6
	bundle		بقچه		5.678810769230769E-6
	bunch		دسته		7.965716153846153E-6
	bums		ولگردها		3.7071E-7
	bumpers		نرده		8.392730769230769E-7
	bun		طمع		1.0851615384615385E-6
	bundesliga		بوندسلیگا		3.411276923076923E-7
	bundaberg		بوندابرگ		4.169076923076923E-7
	bundestag		بوندستاگ		8.948923076923076E-8
	bunker		سنگر		1.4729107692307692E-6
	bungalow		بنگله		1.3866692307692308E-6
	bundy		باندی		3.985076923076923E-7
	bungee		بانجی		4.623092307692308E-7
	bunge		بونگه		8.181461538461539E-8
	bunting		زردپره		6.869169230769231E-7
	bunsen		بونزن		1.000676923076923E-7
	bunyan		بانیان		2.6382E-7
	buono		بوینو		7.937923076923077E-8
	burgundy		برگندی		2.3180584615384617E-6
	bureau		بیرو		2.0084734615384616E-5
	burch		بورچ		4.386269230769231E-7
	bur		بور		2.2872961538461537E-6
	bupropion		بوپروپیون		3.377976923076923E-7
	buprenorphine		بوپرنورفین		1.3530615384615384E-7
	burak		بوراک		4.856230769230769E-8
	buran		بوران		4.152076923076923E-8
	burden		باری		7.478594615384615E-6
	burda		بوردا		9.642461538461538E-8
	burdur		بوردور		1.2657692307692308E-8
	burger		همبرگر		2.4266430769230768E-6
	burg		بورگ		4.563846153846154E-7
	bureaucratic		بوروکراتیک		8.900192307692308E-7
	burford		بورفورد		2.2151846153846153E-7
	burgas		بورگاس		2.198123076923077E-7
	burgan		بورگان		3.983384615384615E-8
	burgdorf		بورگدورف		2.64E-8
	burglar		سارق		7.437984615384615E-7
	burgess		بورگس		1.631366923076923E-6
	burglary		سرقت		1.0667707692307693E-6
	burlington		برلینگتون		4.603861538461538E-6
	burke		برک		4.343146153846154E-6
	burial		دفن		3.275507692307692E-6
	buri		بوری		1.727353846153846E-7
	buridan		بوریدان		1.8817692307692306E-8
	buriram		بوریرام		1.6813846153846152E-8
	burl		برل		3.230607692307692E-7
	burkhard		بورکهارد		1.3165615384615386E-7
	burleigh		برلی		3.5190153846153845E-7
	burlap		کرباس		1.6244461538461538E-7
	burn		سوختن		1.0463656923076923E-5
	burmeister		بورمایستر		7.439461538461538E-8
	burma		برما		3.1403061538461537E-6
	burmese		برمه		9.180046153846154E-7
	burned		سوزانده		3.841156923076923E-6
	burnaby		برنابی		7.985184615384615E-7
	burner		سوز		5.3270084615384615E-6
	but		ولی		7.6915358E-4
	business		کسب		4.901032130769231E-4
	burton		بارتون		6.037759230769231E-6
	burrard		بورارد		8.800461538461538E-8
	burnt		سوخته		2.4781846153846153E-6
	burns		برنز		7.277003076923077E-6
	burnley		برنلی		6.6224E-7
	burnside		برنساید		5.978969230769231E-7
	burqa		برقع		4.610076923076923E-8
	burp		آروغ		3.4991076923076923E-7
	burr		بور		1.2822484615384615E-6
	bursa		بورسا		2.818446153846154E-7
	burroughs		باروز		7.723915384615384E-7
	burrell		بورل		5.108330769230769E-7
	burrow		باروز		3.7468076923076926E-7
	burst		شکفتن		3.959671538461538E-6
	burslem		بورسلم		4.589E-8
	burstyn		برستین		5.963153846153846E-8
	bush		بوش		5.4837722307692306E-5
	bus		اتوبوس		3.1572203846153846E-5
	bury		دفن		2.2603023076923078E-6
	burundi		بوروندی		3.8376861538461535E-6
	burwell		بورول		1.7033384615384616E-7
	buryatia		بوریاتیا		2.0525384615384617E-8
	busby		بازبی		3.1696E-7
	busan		بوسان		2.100353846153846E-7
	buscemi		بوشمی		1.362446153846154E-7
	bushnell		باشنل		1.1112084615384615E-6
	bushel		بوشل		2.8428538461538463E-7
	bushehr		بوشهر		5.294076923076923E-8
	bushido		بوشیدو		1.5035615384615386E-7
	bushy		پشمالو		3.4298615384615383E-7
	bust		بالاتنه		3.498263076923077E-6
	busoni		بوزونی		3.958846153846154E-8
	businessman		کاسب		1.3579930769230769E-6
	buskerud		بوسکرود		2.8503846153846153E-8
	bussey		بوسی		8.522153846153846E-8
	busty		باستی		1.2081405384615384E-5
	buster		باستر		2.096623076923077E-6
	bustard		هوبره		6.892461538461538E-8
	busto		بوستو		3.835153846153846E-8
	busy		مصروف		1.3366538461538462E-5
	buy		بخرید		3.1598475076923075E-4
	butter		کره		7.48244E-6
	butchers		قصاب		5.796715384615384E-7
	butch		بوچ		9.337076923076923E-7
	butadiene		بوتادین		1.9265461538461538E-7
	butanol		بوتانول		8.264461538461539E-8
	butcher		قصاب		1.7337576923076922E-6
	butt		بات		1.1494594615384615E-5
	butler		باتلر		6.474139230769231E-6
	butene		بوتن		4.686923076923077E-8
	butte		بیوت		1.9273846153846154E-6
	button		دکمه		5.139319461538461E-5
	butterfly		پروانه		6.262782307692308E-6
	butterfield		باترفیلد		4.664623076923077E-7
	buttocks		کپل		5.16493076923077E-7
	butterworth		باتروورث		4.793169230769231E-7
	butyl		بوتیل		5.923784615384615E-7
	buttons		دکمه		1.1638821538461538E-5
	butyric		بوتیریک		5.7751538461538464E-8
	butyrate		بوتیرات		8.729230769230769E-8
	buxton		بوکستون		6.650769230769231E-7
	bye		خداحافظ		4.943962307692307E-6
	buying		خریدن		4.118060076923077E-5
	buyer		خریدار		3.2326694615384615E-5
	buyers		خریداران		1.6500457692307693E-5
	buzzards		لاشخورها		1.6716E-7
	buzek		بوزک		1.5895384615384614E-8
	buzan		بوزان		5.05E-8
	buzzard		لاشخور		3.750853846153846E-7
	buzzing		وزوز		5.398246153846154E-7
	buzzi		بوزی		2.6184615384615386E-8
	byala		بیالا		9.619538461538462E-8
	byron		بایرن		3.4333946153846153E-6
	bynes		باینس		1.6149923076923077E-7
	byington		باینگتون		3.178615384615384E-8
	bykov		بایکوف		2.0080769230769232E-8
	byram		بیرام		9.093538461538462E-8
	bytes		بایت		2.3729526153846155E-5
	byte		بایت		8.084516153846154E-6
	byzantine		بیزانس		1.0685584615384616E-6
	byun		بیونگ		2.626230769230769E-8
	click		کلیک		4.1288186461538464E-4
	center		سنتر		2.2639932153846153E-4
	card		ورق		1.3952849384615384E-4
	canada		کانادا		1.3627227076923077E-4
	call		بخوانید		1.5354528384615385E-4
	caicos		کایکوس		3.22654E-6
	cache		کش		1.326994076923077E-5
	cable		کابلی		5.390969076923077E-5
	cabaret		کاباره		1.2601246153846155E-6
	caballero		کابایرو		4.858007692307693E-7
	cab		تاکسی		7.129956153846154E-6
	cabal		کابال		4.0894E-7
	cabana		کابانا		4.4079E-7
	caballeros		کابایرس		7.493384615384616E-8
	cabin		کلبه		6.194051538461539E-6
	cabbage		کلم		1.7199092307692307E-6
	cabe		کیب		1.1308384615384615E-7
	cabinet		کابینه		1.229968076923077E-5
	cabra		کابرا		7.004846153846154E-8
	cabo		کابو		1.6296207692307691E-6
	cables		کابل		1.7932023846153846E-5
	cabot		کابوت		7.117261538461538E-7
	cabrera		کابررا		6.286907692307692E-7
	cabral		کابرال		1.6420692307692308E-7
	cabrini		کابرینی		1.1299769230769231E-7
	caesar		سزار		2.356333076923077E-6
	caddy		کدی		8.418284615384615E-7
	cactus		کاکتوس		1.9039092307692308E-6
	cachexia		نزاری		4.940076923076923E-8
	cacho		کاچو		2.473846153846154E-8
	cadaver		لاشه		2.310953846153846E-7
	cadastre		کاداستر		2.0773923076923077E-7
	cadbury		کدبری		3.6740384615384617E-7
	cadmus		کادموس		8.931538461538461E-8
	cadillac		کادیلاک		4.769573846153846E-6
	cade		کید		3.515023076923077E-7
	cadmium		کادمیم		1.0023638461538462E-6
	cadre		کادر		7.121115384615385E-7
	cadore		کادوره		2.9996153846153845E-8
	caen		کاین		3.359723076923077E-7
	cage		قفسی		4.889123846153846E-6
	cafe		کافه		1.264069E-5
	caesium		سزیم		4.689769230769231E-8
	caesarea		قیصریه		1.0167846153846154E-7
	caetano		سیتانو		1.0019846153846154E-7
	caffrey		کفری		6.957153846153846E-8
	caffeine		کافئین		2.0589015384615383E-6
	cafu		کافو		1.1301538461538462E-8
	cahaba		کاهابا		6.134307692307692E-8
	cagliostro		کاگلیوسترو		2.8686153846153845E-8
	cagliari		کالیاری		2.8444615384615384E-7
	cagney		کاگنی		2.3859615384615383E-7
	cahiers		کایه		1.6986153846153847E-7
	cahen		کائن		6.486384615384616E-8
	cahill		کیهیل		5.261669230769231E-7
	calculate		محاسبه		1.44368E-5
	cake		کیک		1.2712799230769231E-5
	cairo		قاهره		3.3569453846153846E-6
	cair		کایر		3.597023076923077E-7
	cain		قابیل		1.5523046153846155E-6
	caid		قائد		5.335076923076923E-8
	caio		کایو		2.923153846153846E-8
	cairns		کنز		2.4090146153846155E-6
	cairn		سنگچین		5.294484615384615E-7
	cajal		کاخال		4.2953076923076924E-8
	caitlyn		کیتلین		9.083153846153847E-8
	cajamarca		کاخامارکا		3.297615384615385E-8
	calamity		بلای		4.952976923076923E-7
	calais		کاله		8.090853846153846E-7
	cakes		کیک		4.281153846153846E-6
	calabro		کالابرو		6.557923076923077E-8
	calamities		فجایع		2.159276923076923E-7
	calamine		کالامین		3.116307692307692E-8
	calcification		تحجر		1.6143076923076922E-7
	calaveras		کالاوراس		2.5970461538461536E-7
	calatrava		کالاتراوا		6.336076923076923E-8
	calcareous		آهکی		3.4072615384615386E-7
	calcium		کلسیم		7.217508461538461E-6
	calcite		کلسیت		3.203538461538462E-7
	calgary		کلگری		7.243070769230769E-6
	calderon		کالدرون		2.577761538461538E-7
	calculations		محاسبات		6.1149407692307695E-6
	calculation		محاسبه		7.356949230769231E-6
	calculating		محاسبه		3.0704292307692307E-6
	caldas		کالداس		5.6177692307692305E-8
	calcutta		کلکته		1.3596730769230769E-6
	calder		کالدر		6.955184615384615E-7
	caledonia		کالدونیا		3.4539492307692306E-6
	caleb		کالب		9.4265E-7
	caldwell		کالدول		2.1798153846153844E-6
	caledon		کالیدون		1.7686846153846154E-7
